product_id,text
10063,"To consist of 1000 and/or 3000 series alloys, uncoated, unpainted, to be free of paper, plastic, ink, and any other contaminants . Minimum size of 3"" (8 cm) in any direction."
31018,"Shall consist of old nickel silver sheet. pipe, rod, tubes, wire, screen, soldered or unsoldered. Must not be trimmed seams alone, and must also be free of foreign substances, iron rimmed material and other metals."
18039,"Stainless steel, V4a scrap"
600068,"Iron, Stainless steel - 1.7335, Tubes, Clean"
10150,Stainless steel - 1.4571
30013,Aluminium 6082 loose
600063,Vergütungsstahl 1.7225
10075,Cobre de cables recubiertos
10064,"Copper, Milberry 1, Cable - 38-62, Lead Coating"
10035,Tinned copper wire (99%)
3011,Neuschrott leicht/schwer E8/E2 (Eisen)
30002,"Kupfer Granulat 1a (99,9%)"
10127,Kupfer neu (95%)
18001,"Aluminium, Whrought Aluminium 6xxx series 1, Profile, Clean"
31021,AlCu radiators (28%cu)
10127,Copper birch/cliff
600154,Restos de punzonado de Cr 17 % Cr
10119,Acero inoxidable - 1.4408
10063,Alu-Riffelblech
11046,Kupferrot/Weiß unrein 95 % – mit Kunststoff oder Schraube
10090,Copper armature
30010,AlCu Bleche Blank (2000er)
600055,"Blein, unrein"
18058,E-motoren
600215,Kathode
10162,Elektro-Motoren - Low Grade
18040,"Stainless steel turnings, nirosta turnings"
31012,It is recommended these materials be sold by analy­ sis.
600158,Copper punchings with 3% Iron
30016,Alu Bleche Blank Gemischte Legierung (1-8000er)
18025,"Bright copper, no 1, Millberry"
10036,NEW PURE ALUMINUM WIRE AND CABLE
600216,Aluminium ingots A7
18032,YELLOW BRASS SCRAP
18032,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
10194,Aluminium Briketts
600093,Alu profiles mixed with iron 15%
10045,Polishing Sludge - 304 Stainless steel
10036,Alu-Kabel
31026,"Iron, Stainless steel - 1.4859, Solids, Clean"
18050,"Gold, Pure gold, Electronics, On silicon board"
10032,Barley
30012,Aluminum scrap
31027,Stainless steel - 1.4855
18008,"Alu-Kupfer-Kühler, behaftet"
600079,Stahl - 1.8928
18049,"Class 1B Circuit Boards, new"
600060,Cables aéreos de cobre lacados
10162,Motores eléctricos - calidad baja
600201,Edehlstal 1.4310
11057,"Iron, Stainless steel - 1.4021, Solids, Clean"
10019,"Aluminium cable, no iron"
30005,"Copper, MS58, Turnings, Clean"
10124,"Iron, Stainless steel - 1.4841, Solids, Clean"
600267,Stahl verkupfert 23
600154,Cr Stanz 17% Cr
10099,"Kupferkabel, min. 82% Cu"
600052,Cliff (No 2 heavy copper unclean)
600140,Copper Zinc coated
18036,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
600148,1403 - Fe punch v Fe punch copper plated ASN: 35103
10251,"Shall consist of red brass scrap, valves, machinery bearings and other machinery parts, including mis­ cellaneous castings made of copper, tin, zinc, and/or lead. Shall be free of semi-red brass castings (78% to 81% copper); railroad car boxes and other similar high-lead alloys; cocks and faucets; closed water meters; gates; pot pieces; ingots and burned brass; aluminum, silicon, and manganese bronzes; iron and non-metallics. No piece to measure more than 12"" over any one part or weigh over 100 lbs. Heavier pieces acceptable upon mutual agreement between buyer and seller."
18005,"Alublech, blank, neu"
600151,"Iron, Carbon steel, Punchings, Coated in Zinc"
10033,Copper underground cables
10065,Transformadores encapsulados en resina
10089,"Copper, Milberry 1, Turnings, Clean"
31026,STAINLESS STEEL SCRAP
30012,AlMg bare sheet (5000-series)
18022,"Kupfer schwer, Berry min. 98% Cu"
18005,"Aluminium, Whrought Aluminium 1xxxx series 1, Sheets, Clean"
30024,Aluminium laquered alloy sheet (8000-series)
600145,"Iron, FeNi18Cr12, Waste, Clean"
31014,Acero inoxidable - 2.4851 (aleación 601)
30024,"Shall consist of new, clean, uncoated and unpainted low copper aluminum scrap of two or more alloys with a minimum thickness of 0.015 inches (.38 mm) and to be free of 2000 and 7000 series, hair wire, wire screen, punchings less 1/2 inch (1.25 cm) diam­ eter, dirt, and other non-metallic items. Grease and oil not to total more than 1%. Variations to this speci­ fication should be agreed upon prior to shipment between the buyer and seller."
10161,Stainless steel - 1.4541
18026,"Copper, Brazed Copper-brass, Radiator, Clean"
18013,"Aluminio fundido, nuevo"
600099,"X-ray film displays the radiographic image and consists of emulsion (single or double) of silver halide (silver bromide (AgBr) is most common) which when exposed to light, produces a silver ion (Ag+) and an electron. The electrons get attached to the sensitivity specks and attract the silver ion. Subsequently, the silver ions attach and clumps of metallic silver (black) are formed 1,2.

The silver can be reclaimed from old x-ray film, in a process known as silver recovery.

Layers
base: cellulose triacetate or polyester for support
substratum: an adhesive layer containing gelatin and solvents that bind emulsion and base
emulsion: silver halide and gelatin, with some hardening agents is the main layer where latent images are stored
protective layer: gelatin, protects emulsion from damage
The total thickness of the film is about 0.25 mm.

Types
screen type films: faster when used with intensifying screen
conventional
orthochromatic (green sensitive)
direct exposure type: used for dental exposures"
600121,Messinghülsen
600055,Pb sucio
31022,"Iron, Old Scrap (E3) 1, Solids, Clean"
600184,"Iron, Stainless steel - 1.5231, Solids, Oxidized (rusted)"
10016,"Aluminium, Whrought Aluminium 6xxx series 1, Granules, Other contaminations"
30002,"Copper granules 1A (99,9PCT)"
10071,"Iron, Stainless steel - 1.4301, Solids, Other adhesions"
600189,"Iron, Carbon steel, Punchings, Clean"
18007,"Aluminium, Aluminium radiator, Solids, Clean"
600202,Stainless Steel 1.1231
600210,"TZ-Stanzabfälle, unbeschichtet, manganarm 22"
27733,Small transformers
18062,"Auswuchtblei, Wuchtgewichte"
600039,"Aluminium, Wrought Aluminium - 6060, Profile, Clean"
18058,Eletric Motors
18055,"Gold, Motherboard, Electronics, Cased in plastic"
18074,"Zinc, new"
10204,Aluminium 6082 shredder
600079,"Iron, Steel - 1.8928, Solids, Clean"
10066,V2A Abfälle
31018,Plata níquel
10018,Alu billets 6060 - 8 in
600191,Latón Ms85
10093,Stainless steel - 1.4529
10062,Aluminium sheet with 50% adhesives
18025,Hilo capilar de cobre
600156,"Copper, Berry/Candy, Punchings, Coated in Tin"
10127,Copper casing
30055,Aluminio - bobinas
18055,Unidades de disco
600263,Brass CuZn15
600115,Chapas de acero con revestimiento de Cu al 18 %
10065,No. 1 COPPER WIRE
30004,"Kupfer Granulat 2 (98,5%)"
31025,"Aluminium Ronden, Leg. 226er mit Fe"
600116,Eisenblech mit Cu-Beschichtung 18 %. 
600111,Copper Berry Granules
11057,Acero inoxidable - 1.4021
600177,Edelstahl - EN 1.6368
18033,YELLOW BRASS SCRAP
10045,STAINLESS STEEL TURNINGS
10007,"Copper, Milberry 4, Radiator, Cast iron coating"
600256,Si punching waste/chipping scrap
18038,"Edelstahl, hitzebeständig"
31021,CLEAN MIXED OLD ALLOY SHEET ALUMINUM
600045,"Aluminium, Cast Aluminium - 99%, Sheets, Clean"
600077,"Alu Granulat 99,7%"
30053,Werkzeugstahl
600107,Eco Brass Späne
18052,"Gold, Motherboard, Electronics, Cased in plastic"
10005,"Aluminium, Whrought Aluminium 6xxx series 1, Profile, Other contaminations"
600200,Calderin
600043,Al. Turnings mix 5% tol.
600262,"Copper hair wire, tinned"
31056,"Copper, MS58, Wire, Clean"
10148,Wood
30055,Aluminium - coils
31012,"Copper, Bronze, Solids, Clean"
10135,Antenna Unit
10175,Old Ferrous Scrap (E1)
600109,Intercambiador de calor
10002,Aluminio con otros adhesivos
10168,Gitterbox
600096,"Shall consist of No. 1 bare, uncoated, unalloyed cop­ per wire (see Barley), not smaller than No. 16 B & S wire gauge (unless smaller wire gauge is mutually agreed upon), with various types of insulation . To be sold on sample or recovery basis, subject to agree­ ment between buyer and seller."
31056,YELLOW BRASS SCRAP
18038,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
30012,"Shall consist of new, clean, uncoated and unpainted low copper aluminum scrap of two or more alloys with a minimum thickness of 0.015 inches (.38 mm) and to be free of 2000 and 7000 series, hair wire, wire screen, punchings less 1/2 inch (1.25 cm) diam­ eter, dirt, and other non-metallic items. Grease and oil not to total more than 1%. Variations to this speci­ fication should be agreed upon prior to shipment between the buyer and seller."
30055,"Aluminium, Cast Aluminium, Coil, Clean"
10119,Edelstahl - 1.4408
18056,Netzteile
600049,Aluminium 1050 clean ingots
18046,Class 2 circuit boards
10055,INSULATED COPPER WIRE SCRAP
31025,"To consist of 1000 and/or 3000 series alloys, uncoated, unpainted, to be free of paper, plastic, ink, and any other contaminants . Minimum size of 3"" (8 cm) in any direction."
10148,Holz
600156,Chapas punzonadas de cobre estañado
18023,"Cobre brillante, n.º 2, bujías"
18002,"Aluminium, Whrought Aluminium 6xxx series 1, Profile, Lacquered"
600054,White brass solids
18057,"Ordenadores, completos"
10148,Non-metal
600196,Stainless Steel 410
10200,Aluminium mit Bronze
18035,"Messing MS63, neu, stückig"
600217,"Iron, Vascomax, Shavings, Clean"
18031,"Copper, Milberry 1, Cable - 70-30, Cased in plastic"
18059,"Electronic scrap, Miscellaneous scrap, Component, Other casings"
600253,1.4313 Brikettes
600039,"Alu Profile 6060, clean"
10218,No. 2 COPPER SOLIDS AND TUBING
18033,"Brass turnings, miscellaneous"
600081,Skimmings
18039,"V4A-Edelstahl, bekannt unter der Werkstoffnummer
1.4401 (AISI 316), ist eine austenitische Edelstahllegierung mit hervorragender Korrosionsbeständigkeit, insbesondere gegen Chloride und Seewasser. Diese Legierung enthält Molybdän, das die Korrosionsbeständigkeit weiter verbessert. V4A wird häufig in der chemischen Industrie, im Schiffbau, für medizinische Instrumente und in Küstennähe verwendet. <br/> <br/>
V4A Edelstahl (1.4401 / AISI 316) <br/>
Zusammensetzung (%) <br/>
C (Kohlenstoff)	max. 0,07 <br/>
Mn (Mangan)	max. 2,0 <br/>
Si (Silicium)	max. 1,0 <br/>
P (Phosphor)	max. 0,045 <br/>
S (Schwefel)	max. 0,030 <br/>
Cr (Chrom)	16,5 - 18,5 <br/>
Ni (Nickel)	10,0 - 13,0 <br/>
Mo (Molybdän)	2,0 - 2,5 <br/>
N (Stickstoff)	max. 0,1<br/> <br/>
Liste der gängigsten V4A-Legierungen: <br/>
1.4401 (AISI 316) <br/>
1.4404 (AISI 316L) <br/>
1.4432 (AISI 316L) <br/>
1.4435 (AISI 316L) <br/>
1.4571 (AISI 316Ti) <br/>
1.4580 (AISI 316Cb) <br/>
1.4406 (AISI 316LN) <br/>
1.4429 (AISI 316LN) <br/>
"
10003,MIXED LOW COPPER ALUMINUM CLIPPINGS AND SOLIDS
600196,"Iron, Stainless steel 1.4006, Solids, Clean"
10118,Birch Cliff
18024,"Copper, miscellaneous, low-grade, old"
18040,"Edelstahlspäne, Nirosta Späne"
600218,Elektroblechstanz
10007,"Shall consist of miscellaneous, unalloyed copper wire having a nominal 96% copper content (mini­mum 94%) as determined by electrolytic assay. Should be free of the following: Excessively leaded, tinned, soldered copper wire; brass and bronze wire; excessive oil content, iron, and non-metallics; copper wire from burning; insulation; hair wire; brittle burnt wire; and should be reasonably free of ash. Hydrauli­ cally briquetted copper subject to agreement."
600043,Mezcla de virutas de torneado de Al tol. 5 %
10036,Aluminium cable
10148,Abfall
10079,Hierro fundido
600263,"CuZn15 is a solid solution strengthened copper alloy containing 15% zinc (brass). CuZn15 has
very good cold fomability and is suited for bending, stamping and other cold forming processes.
The alloy may be soldered, brazed or welded.
As the zinc content increases, the strength improves, yet the conductivity and ductility are
reduced. CuZn15 has a good resistance to stress corrosion cracking, yet the alloy should be
stress relieved if exposed to an ammonia atmosphere.
Due to the raised zinc content brass has economical advantages.
CuZn15 is a widely used alloy with an excellent combination of strength, ductility and corrosion
resistance.
Fields of application are stamped and deep drawn products, dry goods, jewelry, cosmetic
packaging and components of mechanical and electrical engineering and building technology.
"
30025,MIXED LOW COPPER ALUMINUM CLIPPINGS AND SOLIDS
600074,Aluminium P1020 Ingots
31021,"Shall consist of clean old alloy aluminum sheet of two or more alloys, free of foil, venetian blinds, castings, hair wire, screen wire, food or beverage containers, radiator shells, airplane sheet, bottle caps, plastic, dirt, and other non-metallic items. Oil and grease not to total more than 1% . Up to 10% Tale permitted."
10129,Iron wire
600192,"Chatarra de estampación de acero, revestido de cobre PHC"
30027,"Aluminium laquered sheets, aerospace scrap (2 and 7000-series)"
600254,Edelstahl Ingots
31001,1.2714 tool steel (55NiCrMoV7)
10218,Kupferspäne (Cu>95%)
600054,"Copper, White brass, Solids, Clean"
18015,Alu tournures 6% H20+fer
30013,Al. Turnings 6xxx
10025,Shredder vm Mix
600195,Production FE scrap 
10174,Zamac
31022,Baustahl sauber
31038,New Ferrous Scrap (Low residuals uncoated (2)) (E2)
18030,"Cable de cobre, mín. 60 % Cu"
600105,"Copper, Berry/Candy, Wire, Oxidized (rusted)"
10089,No. 1 HEAVY COPPER SOLIDS AND TUBING
10010,"Zinc, Zamak 2, Solids, Oxidized (rusted)"
18037,Stainless steel 304
600111,"Copper, Milberry 3, Granules, Other contaminations"
10120,Edelstahl - 1.4462
600265,General Container
10089,Copper turnings
600264,120199 ferrous metals (zinc black plate)
600190,Restos de punzonado de Fe mezclados (limpio/galvanizado)
600033,Edelstahl V4A Späne
600064,Hierro en bruto
18061,Brennerschrott
600077,Aluminio 1370 granulado
600103,"Al99,5 Bails, Clean"
600034,"Stainless 1.4313 solids, clean"
600188,"Iron, Manganese steel, Punchings, Clean"
600078,Aluminium wire scrap clean 99.7%
10033,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
600260,CuFe 2P clean - AG
600095,Phosphor Bronze - CuSn12
3010,New Ferrous Scrap (Low residuals uncoated (2)) (E2)
10063,Aluminium corrugated plate
10163,Acero inoxidable - 1.4162
18034,Ms shells clean
30002,NO.3 COPPER NODULES
30001,Restos de punzonado de cobre ETP
10003,Engranajes de aluminio
10049,Chrome steel
18002,"Perfiles de aluminio, lacados"
10117,"Maschine, groß"
31012,Bronze CuSn10
10025,Chatarra de hierro mezclada (limpia/galvanizada)
10161,STAINLESS STEEL SCRAP
10209,ACSR cable
18032,"Latón MS58, nuevo, piezas"
600122,Bronze
600099,Röntgenbilder
600194,Chapas de acero - Galvanizadas
18052,"CPU, Kunststoff, gemischt"
30022,AlMn laquered sheets (3000-series)
18036,YELLOW BRASS SCRAP
18051,"Gold, Motherboard, Electronics, Cased in plastic"
10150,AISI - 316Ti
10070,FLOATED FRAGMENTIZER ALUMINUM SCRAP (from Automobile Shredders)
600122,Bronce
19556,SCRAP LEAD-SOFT
31002,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
18069,Tombac turnings
18058,Washing machines motors
600120,Latón bañado en estaño
600149,Fe Stanz Mn arm (Steel - 1.8928)
10074,Brass - water pipes
11027,Circuito impreso - tablero de alimentación
10252,It is recommended these materials be sold by analy­ sis.
10024,"Copper Cable, min. 55% Cu"
600207,Aluminium Grobschrott
10200,"Insulated aluminum wire, which may or may not contain other wires or metal shielding, with the expected aluminum recovery agreed upon by the buyer The material to be free of other wires and cables unless mutually agreed upon."
10143,"Copper, Milberry 1, Solids, Cased in plastic"
10251,"Copper, Tombac, Solids, Clean"
600156,"Tinned copper punched sheets are copper sheets that have been coated with a thin layer of tin, and they may have been punched or perforated in some way. The scrap collected from these materials would be primarily composed of copper and tin, but the exact chemical composition would depend on the specific products from which the scrap was derived.

"
600090,"Acero inoxidable - 1.4571, chapas"
600051,Brass pipes (M58 alloy)
600254,"Stainless steel, 1.4301, Ingot, Clean"
18057,"PCs, unberaubt"
18064,"Lead, Unalloyed Lead, Cable - 90-10, Clean"
600089,"Iron, Stainless Steel - 1.4521, Solids, Clean"
600187,CuCrZr - Copper-Chromium-Zirconium
18007,"Shall consist of clean aluminum and copper radia­ tors, and/or aluminum fins on copper tubing, free of brass tubing, iron and other foreign contamination."
18031,"Kupferkabel, min. 70% Cu"
18012,"Shall consist of clean, single-piece, unplated aluminum wheels of a single specified alloy, free of all inserts, steel, wheel weights, valve stems, tires, grease and oil and other non-metallic items. Variations to this specification should be agreed upon prior to shipment between the buyer and seller."
10172,NEW PURE ALUMINUM WIRE AND CABLE
600000,Wrought Aluminium AA1100 used for car license plates
600186,"CuSn6 is a solid solution strengthened copper alloy (bronze) with 6% tin. The alloy has high
strength and good spring properties at an adequate conductivity and is well suited for cold
forming operations. The alloy is wear-resistant, has very good corrosion resistance and can be
readily soldered."
600102,"AlMg3, fardos, limpio"
10220,HIGH GRADE-LOW LEAD BRONZE/BRASS SOLIDS
10163,STAINLESS STEEL SCRAP
10157,Aluminium mit Kupfer
10193,"Shall consist of new, clean, uncoated and unpainted aluminum scrap of one specified aluminum alloy with a minimum thickness of .015"" (.38 mm) and to be free of hair wire, wire screen, dirt and other non-metallic items. Oil and grease not to total more than 1%. Also free from punchings less than 1/2"" (1.27 cm) in size.   "
10161,Acero inoxidable - 1.4541
18003,"Aluminium, miscellaneous"
18071,Geschirrzinn
30013,MIXED LOW COPPER ALUMINUM CLIPPINGS AND SOLIDS
600273,"1370 Aluminium alloy is primarily aluminium (>=99.7%) alloyed with small amounts of boron, chromium, copper, gallium, iron, magnesium, manganese, silicon, vanadium and zinc."
18011,"Aluminium rims, clean"
21641,"To consist of 1000 and/or 3000 series alloys , to be free of paper, plastic, excessively inked sheets, and any other contaminants. Minimum size of 3"" (8 cm) in any direction."
30022,CLEAN ALUMINUM LITHOGRAPHIC SHEETS
600200,"Copper, Berry - 99.8% Cu, Foil, Clean"
600200,Copper 99.8%
10110,"Copper, Cartidge brass, Cartridges, Other contaminations"
600153,17% chromium punch
10036,Cable de aluminio
10061,"Acero inoxidable, aleado, contaminado"
600188,"Fe Stanz Mn hoch (über 0,3%)"
31017,High residual ferrous scrap (EHRM)
600082,Munición de plomo
600212,"Aluminium, Whrought Aluminium 1050[45] series, Aerosol , Clean"
600206,Tiefziehblechqualität Stanzschrott
31002,Yellow brass scrap
600149,"Low manganese punch steel, production scrap "
600045,Alu Guss 99% bleche rein 
30012,AlMg Bleche Blank (5000er)
600111,Berry de cobre granulado
18033,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
31082,CuCr1Zr (CW106C)
600157,Restos de punzonado de cobre con 2 % hierro
30016,Al. Taint Tabor 2% tol.
600187,"CuCrZr is a precipitation hardened alloy with additions of chrome and zirconium. The alloy has
very high electrical and thermal conductivy at good strength levels. Furthermore CuCrZr offers
outstanding relaxation and softening resistance.
The properties make the alloy suited for complicated technical application where a high
conductivy is demanded, and the component is exposed to stresses and temperatures.
Fields of application are automotive, E-mobility, connectors and demanding applications in
electrical engineering"
10120,"Iron, Stainless steel - 1.4462, Solids, Clean"
10066,"Stainless steel, V2a scrap, dirty"
600102,"Aluminium, Wrought Aluminium 5754, Bailed, Clean"
17967,Hartmetallstaub
17966,"Shall consist of old aluminum food and/or beverage cans. The material is to be free of other scrap metals, foil, tin cans, plastic bottles, paper, glass, and other non-metallic items. Variations to this specification should be agreed upon prior to shipment between the buyer and seller ."
10066,STAINLESS STEEL SCRAP
600001,Miscellaneous steel
18052,"CPU, plástico, variado"
600036,Al. Turnings 226 5% tol. 
10035,No. 1 COPPER WIRE
600268,Iron and Steel Punchings coated in Nickel
10204,"Shall consist of old extruded aluminum of one alloy, typically alloy 6063, 6061, or 7075. Material must be free of iron, thermo break, saw chips, zinc corners, dirt, paper, cardboard, and other foreign contamination. Percentages of paint or other alloys to be agreed upon by buyer and seller."
600197,"Iron, 1.5415, Pipes, Clean"
10180,Electricity meter - digital
600078,"Alu Draht, blank, 99,7 "
30029,Perfiles limpios de AlMgSi0.7
600194,Stahlblech verzinkt
18006,"Alublech, alt, färbig"
600187,CuCrZr - Cobre-Cromo-Circonio
11027,PCB - power board
30005,MS58 turnings
10090,No. 1 COPPER WIRE
600156,Tinned copper punched sheets
10128,YELLOW BRASS SCRAP
600219,Copper Busbars enameled 
18061,Moniereisen
10021,"Aluminium lightning rod cable, bare"
10181,Chatarra pesada de fusión (HMS) según ISRI (código HSN 7204 4900)
3011,"Iron, E2, Solids, Clean"
10040,"Zinn, mit 50% Blei"
18068,"Shall consist of red brass scrap, valves, machinery bearings and other machinery parts, including mis­ cellaneous castings made of copper, tin, zinc, and/or lead. Shall be free of semi-red brass castings (78% to 81% copper); railroad car boxes and other similar high-lead alloys; cocks and faucets; closed water meters; gates; pot pieces; ingots and burned brass; aluminum, silicon, and manganese bronzes; iron and non-metallics. No piece to measure more than 12"" over any one part or weigh over 100 lbs. Heavier pieces acceptable upon mutual agreement between buyer and seller."
10018,"Alu-Walzplatten, blank"
10166,BLOCK TIN
600055,"Lead, Unalloyed Lead, Solids, Other contaminations"
10110,"Brass cartridges, dirty"
18025,Copper Hairwire
18030,"Shall consist of clean, untinned, uncoated, unalloyed copper wire and cable, free of brittle burnt wire. Wire gauge subject to agreement between buyer and seller. Free of copper tubing. Hydraulically briquet­ted copper subject to agreement."
10051,Barley
30052,"Old thick steel scrap, predominantly more than 6 mm thick in sizes not exceeding 1,5x0,5x0,5 m prepared in a manner to ensure direct charging. May include tubes and hollow sections. Excludes vehicle body scrap an wheels from light vehicles. Must be free of rebars and merchant bars, free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
10003,Alu-Getriebe
600211,Rolled copper in thin tubes
30052,Iron - coils
600214,"Aluminium, Cast Aluminium - 99%, Desox, Clean"
18070,"Tin, Soldering tin 1, Solids, Other contaminations"
600196,410/430 12% Cr Solids
30004,"Cobre granulado 2 (98,5 %)"
10059,"Plugs containing Au, with Fe"
18076,ALU Chips 
600035,Kupferraff
18034,"Vainas de Ms, limpias"
10074,"Shall consist of red brass scrap, valves, machinery bearings and other machinery parts, including mis­ cellaneous castings made of copper, tin, zinc, and/or lead. Shall be free of semi-red brass castings (78% to 81% copper); railroad car boxes and other similar high-lead alloys; cocks and faucets; closed water meters; gates; pot pieces; ingots and burned brass; aluminum, silicon, and manganese bronzes; iron and non-metallics. No piece to measure more than 12"" over any one part or weigh over 100 lbs. Heavier pieces acceptable upon mutual agreement between buyer and seller."
600113,"Aluminium, 5xxxer/6xxxer Mix, Sheets, Clean"
30003,"Kupfer Granulat 1b (99,5%)"
18014,"Shall consist of all clean aluminum castings which may contain auto and airplane castings but no ingots, and to be free of iron, brass, dirt and other non-metallic items. Oil and grease not to total more than 2%."
600069,"Acero inoxidable - 1.7715, tubos, limpio"
18046,Leiterplatten Klasse 2
31026,"Shall consist of clean 18-8 type stainless steel clips and solids containing a minimum 7% nickel, 16% chrome, and have a maximum of .50% molybde­ num, .50% copper, .045% phosphorous, and .03% sulfur, and otherwise free of harmful contaminants. Particulars concerning physical description, grading, additional analysis, and preparation to be agreed upon between buyer and seller."
31001,1.2714 Werkzeugstahl (55NiCrMoV7)
600067,"Edelstahl 1.7380 Rohre, rein"
600057,Aluminium wire 1050 clean
30002,"Copper granules 1a (99,9%)"
10034,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
600117,"Aluminium, Whrought Aluminium 3004 series, Solids, Clean"
18015,"Aluminium, Pure aluminium, Turnings, Clean"
10043,Kupfer-Blei-Kabel
600147,Aleación 6111 de aluminio
600095,Bronce fósforo - CuSn12
600112,Stahl - Blechschrott
30029,"AlMgSi0,7 Profile Blank"
600158,Copper punchings with 3% iron
600070,"Stainless steel - 1.4922, tubes, clean"
10043,"Copper, Milberry 1, Cable - 80-20, Lead Coating"
18053,"Gold, Motherboard, Electronics, Cased in plastic"
600077,Alu 1370 Granules 
18062,"Old thin steel scrap predominantly less than 6 mm thick in sizes not exceeding 1,5x0,5x0,5 m prepared in a manner to ensure direct charging. If greater density is required it is recommended that maximum 1 metre is specified. May include light vehicle wheels, but must exclude vehicle body scrap and domestic appliances. Must be free of rebars and merchant bars, free of metallic copper, tin, lead (and alloys), mechanical pieces and steriles to meet the aimed analytical contents. Refer to points B) and C) of the general conditions."
600110,"Stainless steel, Edelstahl - 1.3981, Punchings, Clean"
600214,Aluminium Deoxidant
600112,Kohlenstoffstahl / Blechschrott (C13/C24/C32)
10063,Alu Billet 6060 - 7in
30005,YELLOW BRASS SCRAP
600196,Edelstahl 410
10159,MIXED COMMON BABBITT
600197,1.5415
600177,Stainless steel - EN 1.6368
18037,EN - 1.4301
10157,Aluminio con cobre
600150,"Tinplate is light gauge, cold-reduced low-carbon steel sheet or strip, coated on both faces with commercially pure tin. "
600094,Alu Bronze
30014,Chapas desnudas de AlZn (serie 7000)
17966,Aluminium cans
10202,It is recommended these materials be sold by analy­ sis.
10062,Aluminium-Blech mit 50% Anhaftung
10172,"Aluminio, bañado en plata"
18076,Virutas de aluminio
600104,"AlMn1Mg0,5, fardos, limpio"
30014,"Aluminium, Whrought Aluminium 7xxx series 1, Sheets, Clean"
18001,"Aluprofile, blank (neu)"
10064,"Shall consist of No. 1 bare, uncoated, unalloyed cop­per wire , commonly known as Bare Bright copper wire. Wire gauge subject to agreement between buyer and seller. Green copper wire and hydrauli­ cally compacted material to be subject to agreement between buyer and seller."
600157,Cu Stanz 2%Fe
10017,Titanium
30052,Hierro - bobinas
600202,"Iron, Stainless steel - 1.1231, Solids, Clean"
30027,Alu Bleche Beschichtet Luft- und Raumfahrtschrott (2- und 7000er)
18015,Telic 
31011,"Shall consist of mixed yellow brass solids, including brass castings, rolled brass, rod brass, tubing and miscellaneous yellow brasses, including plated brass. Must be Must be free of manganese-bronze, aluminum-bronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials . Must also be free of any type of munitions including, but not limited to, bullet casings. "
600273,Aluminium 1370
18005,"Chapa de aluminio, desnuda, nueva"
18017,Hartmetall Wendeschneidplatten Widia
30055,Aluminium - Coils
600199,Virutas de limado de baja aleación
10116,"Shall consist of clean soft scrap lead, free of other materials such as drosses, battery plates, lead cov­ ered cable, hard lead, collapsible tubes, foil, type metals, aluminum, zinc, iron and brass fittings, dirty chemical lead and radioactive materials . Review packaging specifications and regulatory status per­ taining to shipping with buyer prior to sale."
18014,MIXED ALUMINUM CASTINGS
600272,CuFeP Stanz blank
10197,Trafos
600151,Galvanized punch steel
600061,"Metal armamentístico RG-5, sólidos, limpio"
19556,"Shall consist of clean soft scrap lead, free of other materials such as drosses, battery plates, lead cov­ ered cable, hard lead, collapsible tubes, foil, type metals, aluminum, zinc, iron and brass fittings, dirty chemical lead and radioactive materials . Review packaging specifications and regulatory status per­ taining to shipping with buyer prior to sale."
10002,"Shall consist of new, clean, unalloyed aluminum wire or cable free from hair wire, ACSR, wire screen, iron, insulation and other non-metallic items."
